event_idx,s1d,s2d,ds,cat_e,g_e,c_prime,in_catalog,SNR,log10_SNR,sigma_dL_over_dL,z_e,m_e,ln_M_ratio_signed
455,-0.06769119626781611,0.1540971986714544,0.22178839493927052,True,0.14434514999999998,0.999999885686295,False,35.28562457193898,1.5475978090521714,0.0267323923040733,0.44589310919856895,0.1530398489071588,-0.1530398489071588
456,-0.6371452986531739,-0.4534492275046094,0.1836960711485645,False,0.15234975,1.0,False,27.642923159594467,1.4415839665225518,0.03513686302729368,0.675417562449142,0.1252595839004252,-0.1252595839004252
457,-0.6758129102086391,-0.4886314572886792,0.1871814529199599,True,0.14655384999999999,0.9999999999618958,False,22.00719263601754,1.3425646449864013,0.04976608638854211,0.700863928568894,0.019351104438152137,-0.019351104438152137
458,-0.3903835859197399,-0.22994334533250596,0.1604402405872339,False,0.1507195,1.0,False,30.214835683049056,1.4802202367728214,0.03440369136793622,0.5282512153565808,0.19576828679790229,-0.19576828679790229
459,-0.5241136844045253,-0.350882971314714,0.1732307130898113,False,0.14973170000000002,1.0,False,25.67144769264812,1.4094503605764048,0.04095716344463535,0.6062503043786189,0.1286661022925384,-0.1286661022925384
460,-0.6062605024754747,-0.42521078584973854,0.18104971662573616,False,0.12292044999999999,1.0,False,31.31587492210613,1.495764549792229,0.04112995177789951,0.6577285613546894,0.3629326450988778,0.3629326450988778
461,-0.6375337117475283,-0.4539390255829275,0.18359468616460078,False,0.16564744999999997,1.0,False,23.495940643606875,1.3709928363838892,0.050850586155686196,0.6757733150503574,0.3195536859600455,-0.3195536859600455
462,-0.09309023814574316,0.06928599063131807,0.16237622877706123,True,0.10672235,0.9999992933885729,False,43.41692830414722,1.6376590943890597,0.02352454327155108,0.4567790337287227,0.5570200216231218,0.5570200216231218
463,-0.29976600987207086,-0.1263475707494076,0.17341843912266325,True,0.16157305,0.9999999959840644,False,20.590120766074502,1.3136588938684417,0.05313753524332019,0.5120127377928858,0.36834026774083106,-0.36834026774083106
464,-0.38017475440985626,-0.22069175412973133,0.15948300028012494,False,0.14880035,1.0,False,31.85523102769221,1.5031807591178894,0.033053783987004905,0.5227047566772514,0.16976222812928282,-0.16976222812928282
465,-2.3477788783354803,-0.47333378589371433,1.874445092441766,True,0.1254548,0.02719368293879354,True,262.3441467922373,2.418871379019625,0.004348291697833037,0.0707696556738882,0.14421569660647998,-0.14421569660647998
466,0.10739091703162441,1.2255220545048562,1.1181311374732317,True,0.12985715,0.9878381064989328,False,57.7745167044806,1.7617363212051478,0.01865392270264742,0.2801149881513759,0.03467789303208257,-0.03467789303208257
467,-0.645286226875918,-0.46082261620923287,0.1844636106666851,False,0.12373635,1.0,False,26.20214978169649,1.418336924908539,0.039344760648255185,0.680997080671644,0.3619914337527434,0.3619914337527434
468,-0.6475584610605484,-0.4629046320237414,0.184653829036807,False,0.1098158,1.0,False,27.3980622419976,1.4377198479529776,0.03764620933285806,0.6822063986336319,0.6402838706114605,0.6402838706114605
