arm,seed,event_idx,d_L_gpc,z_true,SNR,n_cand_no_bh,n_cand_with_bh,active_073,share_073,s_full,s_pure,s_imp
bsel,900106,156,4.067276612384295,0.6903866318005457,40.54155643177327,,,False,0.0,-0.8767635376024977,-0.8767635376024977,0.0
bsel,900106,157,3.94979751938359,0.6741543337725706,41.01798535431967,,,True,1.4357583821704286e-10,-0.8492522969048225,-0.8492522846514908,-1.225333168264342e-08
bsel,900106,158,2.1569488618284107,0.40920708386909016,22.14974925281378,,,True,0.009458680827556215,0.1165328775909912,0.19637691609211122,-0.07984403850112003
bsel,900106,159,5.400860870908963,0.8680018325633723,81.0042129356557,,,False,0.0,-1.142717588297053,-1.142717588297053,0.0
bsel,900106,162,1.2777391639797917,0.2613439905197085,235.85577567934249,,,True,0.2294175590993102,0.9516088378631151,1.719139993172057,-0.7675311553089419
bsel,900106,163,3.529906202871097,0.615194615912049,336.9278731502751,,,True,3.3858552955256104e-07,-0.728396510296591,-0.72837193205244,-2.457824415103005e-05
bsel,900106,164,5.024424442284018,0.8189759225163109,52.753665792750354,,,False,0.0,-1.073589006908048,-1.073589006908048,0.0
bsel,900106,165,2.815512315943278,0.5109340401592016,26.00916506713656,,,True,6.631694982691415e-06,-0.38311955789243035,-0.38284749616661584,-0.0002720617258145097
bsel,900106,166,2.7325178755142927,0.4984448498614325,23.39563817982896,,,True,0.0011587816786040072,-0.35464139431811115,-0.3359870388461858,-0.018654355471925343
bsel,900106,167,2.651940913085774,0.4862349128256379,111.25612981195296,,,True,0.0006145753736253255,-0.43450065385677267,-0.42250359652431474,-0.011997057332457928
bsel,900106,168,3.012801555059848,0.540285639039833,76.8587807997609,,,True,3.760990906694892e-05,-0.5955928039523822,-0.5940425931674648,-0.0015502107849174607
bsel,900106,170,3.330276682861034,0.5865999146718388,57.38360026281263,,,False,0.0,-0.6820309717106449,-0.6820309717106449,0.0
bsel,900106,171,2.011000861501816,0.385751140322219,37.805938309878265,,,True,0.012287415328838869,0.11941996025313084,0.20199094340407325,-0.08257098315094241
bsel,900106,172,1.9846269460864137,0.38147213004841746,40.06061164225432,,,True,0.010820344420925169,0.09413943711886744,0.2685106589034978,-0.17437122178463035
bsel,900106,173,4.559576614665471,0.757289419402505,56.381399409447326,,,False,0.0,-0.9821522254969897,-0.9821522254969897,0.0
bsel,900106,174,1.7209809970542809,0.337963171764578,50.66162544224554,,,True,0.05259830279719408,0.09758551496479298,0.8484747125208961,-0.7508891975561032
bsel,900106,175,3.986092539229317,0.6791809610627718,21.27149176432157,,,True,3.199739230414822e-06,-0.8567071645058314,-0.856614576461178,-9.258804465339665e-05
bsel,900106,176,2.1680764397028947,0.41098041435347116,62.94310551927204,,,True,0.0024026607541455945,-0.09906093798250906,-0.059295320762586756,-0.039765617219922306
bsel,900106,177,3.002352705448322,0.5387425707545426,22.203592861465687,,,True,0.0002637922314004327,-0.5031381477519354,-0.49779832482303954,-0.005339822928895899
bsel,900106,178,2.470690317639979,0.4584494470276966,21.19441894641493,,,True,0.0008974762061329118,-0.18903950928188512,-0.17185122948335504,-0.017188279798530076
bsel,900106,179,2.388669288046939,0.44572219079076786,20.1593075127842,,,True,0.0009916020408432308,-0.20051460940393434,-0.17987784643083132,-0.020636762973103018
