arm,seed,event_idx,z_true,host_galaxy_index,in_catalog,host_draw_mode,s_tilde_phi_host,SNR,candidate_count_no_bh,candidate_count_with_bh,h_fiducial_used,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,g_frac,combined_no_bh,combined_with_bh,impostor_share_proxy_no_bh
bc,900102,10,0.134288233583866,998319.0,True,catalogue_selected,0.8920150911039042,26.54164521292477,180,41,0.73,0.0007472937678041,2.887221317965091e-06,6249255.639166451,421589.66903323215,0.06746238,0.0067193388629121,0.0004453200627281,
bc,900102,11,0.0490649103456956,18659271.0,True,catalogue_selected,0.9441399709170588,45.01669386617085,57,53,0.73,0.0067007852952069,0.0032717299925212,21315.81451286435,3536.401313420823,0.1659051,0.0011072826987387,0.000206472729733,
bc,900102,12,0.1822977279914644,6491372.0,True,catalogue_selected,0.6949108391273054,41.57335651533892,158,53,0.73,0.0509520414717485,0.0024874254498955,5623278.30164538,864951.2112611382,0.1538162,0.0141859337655906,0.0010674083257223,
bc,900102,15,0.1603495078583,11749777.0,True,catalogue_selected,0.8479761863001164,36.61251046020066,728,227,0.73,0.11540715916217,0.0064178346623624,5918662.377778346,868330.295317335,0.1467106,0.0249323231446154,0.0013145312204682,
bc,900102,17,0.2083008176303277,18994804.0,True,catalogue_selected,0.7760113047883532,56.381399409447326,241,85,0.73,0.1566887271236395,0.0070810533360187,9516887.981300889,1386060.3338619457,0.1456422,0.0354145449279826,0.0019022810460773,
bc,900102,19,0.2933311082461153,10630437.0,True,catalogue_selected,0.6620540161658776,31.404009484239744,10948,929,0.73,0.0565217414394128,1.1702758091034987e-05,33214209.113292065,8133949.198150056,0.2448937,0.0442198580854259,0.0085890653917064,
bc,900102,20,0.1396474845354455,1100244.0,True,catalogue_selected,0.9069085447634436,32.13834662815349,5759,2544,0.73,0.0763035341354766,0.0068031263913426,1563697.858837394,243597.22892793367,0.1557828,0.0140036709720959,0.0006787736790555,
bc,900102,21,0.1117579712677821,13857905.0,True,catalogue_selected,0.8977368703147313,217.3384971767157,48,33,0.73,0.077710288468694,0.0109623141722526,720551.6702172833,99228.04168280584,0.1377112,0.0133411601868109,0.0007840712496113,
bc,900102,22,0.0418390831961834,16092602.0,True,catalogue_selected,0.9486607379099772,75.18426845986467,54,50,0.73,0.0039718762958738,0.0016920400781686,5518.298211451649,855.3156300806149,0.1549963,0.0006488253108469,0.0001057534752465,
bc,900102,23,0.2715585769454161,10090277.0,True,catalogue_selected,0.6103822165982102,32.71303272149448,2817,361,0.73,0.0660872119809527,5.78519979704792e-05,27692898.40185006,6141753.153835685,0.2217808,0.0399386415454065,0.0064884379921004,
bc,900102,24,0.0971120376861826,10534137.0,True,catalogue_selected,0.8569449789571862,667.3384720182261,1,1,0.73,0.0364346147277167,0.00907398977572,414220.7244045654,56684.55970435335,0.1368463,0.0063356840778715,0.0006221376412516,
bc,900102,25,0.2435470811862048,5384312.0,True,catalogue_selected,0.6402830943243586,29.19122955630292,10673,1383,0.73,0.0525914105260668,4.803112615800244e-05,8779659.416735683,2240031.0760980644,0.2551387,0.0177840354565532,0.0023681434277184,
bc,900102,26,0.2167910031619919,4173791.0,True,catalogue_selected,0.7465630572186635,35.79017586776522,290,67,0.73,0.0478662672218523,0.0005050428835224,8804051.61337872,1478040.01241152,0.1678818,0.0170448467264806,0.0015919044381246,
bc,900102,27,0.0727635048616203,13552492.0,True,catalogue_selected,0.923682166319245,994.9974612426676,81,51,0.73,0.0413536665311661,0.0059239151072335,120996.58152442717,13497.064581525943,0.1115491,0.0068224144047896,0.0003813373642845,
bc,900102,29,0.1373987177939578,9475054.0,True,catalogue_selected,0.8580155346620231,42.58475475814269,522,168,0.73,0.0496831675983432,0.0025616978871544,2075328.528338337,371613.2047482247,0.1790624,0.0102343677034095,0.0005511131513356,
bc,900102,31,0.292683789880711,14320270.0,True,catalogue_selected,0.6241390851765595,40.724150027141306,1299,192,0.73,0.0523390673270662,9.66955765358609e-05,13139875.533833124,2809945.8667873237,0.2138487,0.0223469772691516,0.0029729112453611,
bc,900102,32,0.0953774164393887,8562573.0,True,catalogue_selected,0.926914249737949,1068.0998922314843,1,1,0.73,0.8485962636038383,0.1772399321496215,357878.0580158154,62251.25729768365,0.1739454,0.137755343534629,0.0110487275454929,
bc,900102,33,0.2250291190159214,18095282.0,True,catalogue_selected,0.7137354014069434,56.52423917219187,1805,613,0.73,0.1011885703775695,0.0035313803582632,8371909.331839532,1240658.0817201105,0.148193,0.0252207995207,0.0015287940913198,
bc,900102,35,0.170127792736748,15927989.0,True,catalogue_selected,0.8282119631407396,36.88912600889518,776,329,0.73,0.0648327994104253,0.0041953646169607,5418143.913395857,806142.3850045182,0.1487857,0.0162164667015893,0.0011111498265835,
bc,900102,37,0.1363731789473722,8098892.0,True,catalogue_selected,0.909788563878792,175.63948635743802,386,196,0.73,0.0587309422297112,0.0058160195521253,1732435.1462200773,250623.4780305514,0.1446654,0.0113370443905997,0.0006250245464802,
bc,900102,38,0.1107645861228716,11947781.0,True,catalogue_selected,0.9369465398930764,126.11322204528734,87,69,0.73,0.0407108076325781,0.010491316949063,748651.4539630781,84633.58718909572,0.1130481,0.0073810612042651,0.0007394752874655,
bc,900102,39,0.0572878172124741,789652.0,True,catalogue_selected,0.9626494839477332,79.01638706633085,66,44,0.73,0.0076848074372232,0.001175758233783,36866.449632608295,3735.483320973921,0.1013247,0.0012830033322131,7.680218421519063e-05,
bc,900102,40,0.3067114417186062,5136300.0,True,catalogue_selected,0.637531544967148,48.29372005308613,505,26,0.73,0.0229104788115197,3.4607413827981208e-06,30770766.47466222,7925707.418541348,0.2575726,0.036198659182756,0.0083686797621294,
bc,900102,41,0.1843894954174054,13635234.0,True,catalogue_selected,0.8579959978092502,275.550638566041,27,12,0.73,0.0853247686372304,0.0051405379962747,8583581.910652082,1400760.259822522,0.1631906,0.0228761392107017,0.0017975545558729,
bc,900102,43,0.1402245082731688,19955112.0,True,catalogue_selected,0.8848857240056317,147.9905701953819,239,134,0.73,0.033908504592961,0.0045291632414694,1738835.267369901,252269.8062404054,0.1450798,0.0073253495650836,0.0005470204238394,
bc,900102,44,0.2883057951384659,14990667.0,True,catalogue_selected,0.5240653553533551,112.76986331146492,433,44,0.73,0.0501867694537947,0.0001468980277312,24973484.20231916,4512456.000645548,0.1806899,0.0344932219402316,0.0047736404706129,
bc,900102,46,0.1429735560409588,4535876.0,True,catalogue_selected,0.756659338018284,386.9752492241015,7,2,0.73,0.0130774859435426,1.445178840548923e-07,816810.9730594947,119560.82248616753,0.1463751,0.0029795277373523,0.0001262488658614,
bc,900102,47,0.1486961135040505,10387846.0,True,catalogue_selected,0.8868953646642113,50.57449373515,98,39,0.73,0.0326980218895381,0.0025130954557638,2034987.569713155,317151.09917040466,0.1558492,0.0074420834651245,0.0004905968618447,
bc,900102,48,0.0948060868591647,6036022.0,True,catalogue_selected,0.9259463394572603,536.3839644445267,1,1,0.73,0.0888772939038367,0.003797395101117,323527.76796257985,44225.056792415846,0.1366963,0.0147297602722636,0.0002820082028774,
bc,900102,50,0.082475414504552,16542533.0,True,catalogue_selected,0.9469610146872828,168.27646830916524,11,10,0.73,0.0123388572560402,0.0029270898800298,285690.7532874595,52457.24260231529,0.1836155,0.0022991622216716,0.0002367702021875,
bc,900102,51,0.1509116844137993,2308723.0,True,catalogue_selected,0.7959413099833825,39.70978183113083,1944,786,0.73,0.0584562679144942,0.0060621152881903,2044387.371882572,296914.0774804337,0.1452338,0.0116219569147288,0.0006891508770016,
bc,900102,53,0.1668799281947774,6917436.0,True,catalogue_selected,0.8086326145213646,33.53663292022108,1788,528,0.73,0.0600782498175858,0.0007643942301934,3502367.1527781337,853471.11587772,0.2436841,0.0134239638298965,0.0009485161100131,
bc,900102,54,0.2975163883373692,5456026.0,True,catalogue_selected,0.4889991810338083,36.60306668547025,1536,199,0.73,0.0400925410256916,5.111976785845244e-05,17761982.495061945,3699602.92699376,0.2082877,0.0252447268688545,0.0039094434891216,
bc,900102,55,0.2614911946219723,11617028.0,True,catalogue_selected,0.5737160749182258,32.6701569930338,2386,413,0.73,0.0871771905384325,0.0005316062888948,13884923.58274341,2781544.3002430387,0.2003284,0.028773517179047,0.0029698731104269,
bc,900102,56,0.2974636840838016,10701158.0,True,catalogue_selected,0.6331112716301533,132.5305200235132,1067,218,0.73,0.0469076809625311,0.0002509138883476,24516867.100042656,3157044.477888409,0.1287703,0.0334802518273413,0.0033489564273039,
bc,900102,59,0.0761892538104039,10281200.0,True,catalogue_selected,0.905043261672096,56.0359521222489,151,108,0.73,0.0281857244790573,0.0061189592207942,169271.52687551916,20475.93379220638,0.120965,0.0047416555777886,0.0004007923652697,
bc,900102,60,0.1838416396743302,19051142.0,True,catalogue_selected,0.6465227847576548,38.79089760119882,2008,594,0.73,0.0854462070897378,0.0041783482788635,5283343.514848593,773896.1703222203,0.1464785,0.0194111973075706,0.0010760477762148,
bc,900102,61,0.270130453416057,8754413.0,True,catalogue_selected,0.645925734805947,167.92971655824752,272,14,0.73,0.070380054315847,2.955309531287013e-05,20581548.661364317,5926176.288338748,0.2879364,0.0331249860580854,0.006259064651074,
bc,900102,62,0.2084767736734721,6843353.0,True,catalogue_selected,0.7360317477481072,33.30512401745811,406,142,0.73,0.0779056470705618,0.0026314254852927,10603300.919485357,1822947.350994823,0.1719226,0.0238076207635528,0.0020878447265601,
bc,900102,64,0.1278209238073878,5598196.0,True,catalogue_selected,0.8597061855942978,48.94379929055725,326,184,0.73,0.0245243536700309,0.0051808185892606,1335590.27459064,131754.5516012374,0.09864893,0.0053803973352229,0.0004601537866003,
bc,900102,65,0.1402744483091198,4176495.0,True,catalogue_selected,0.9174523542564158,406.7105275653722,1,1,0.73,0.0048818968826934,0.0005800944198126,760252.8267892611,111425.78573431208,0.1465641,0.0015930432929973,0.0001535970407695,
bc,900102,66,0.1434333750811342,10589728.0,True,catalogue_selected,0.8301776745637237,42.66613788470291,2137,1118,0.73,0.0621278740584465,0.0128362586851941,1580075.0596128108,213850.3189015064,0.1353419,0.0117260951182429,0.0010212191522643,
bc,900102,68,0.2811999015196823,6635790.0,True,catalogue_selected,0.5363406741879199,23.049828714662453,1320,199,0.73,0.0310282913357479,2.197370464550313e-05,16164311.498789448,4400117.616119277,0.2722119,0.0220904119390688,0.0046472853031354,
bc,900102,69,0.2787846745106322,8700562.0,True,catalogue_selected,0.6778751760461721,45.1818514865256,293,30,0.73,0.031285013455779,2.6185860154339903e-05,14332489.25227909,3127507.221914599,0.218211,0.0201978178657942,0.0033038434303079,
bc,900102,70,0.2407303507093327,4685575.0,True,catalogue_selected,0.6560421065656983,67.58698696413336,80,10,0.73,0.069239022310076,0.0001031131707023,15762855.11569479,3136465.091615395,0.1989782,0.0278523840594095,0.0033180686605463,
bc,900102,71,0.1192680333863629,15754181.0,True,catalogue_selected,0.808989908298018,29.817563854886657,494,199,0.73,0.0307258345229219,0.0033573860678151,397871.781810124,51050.75559913821,0.1283096,0.0053942393459776,0.0002619492393726,
bc,900102,72,0.1694646485703457,8626482.0,True,catalogue_selected,0.784203374501473,133.21207702628178,38,22,0.73,0.0416303871557807,0.0048912724468309,4490126.934368875,623439.5613285383,0.1388468,0.0114804174688626,0.0009613637905034,
bc,900102,73,0.2975206741318122,9124486.0,True,catalogue_selected,0.5988646379592207,184.21296492154545,7,3,0.73,0.0324852334120122,0.000122337797507,20827076.3039031,3666108.0752985794,0.1760261,0.0272495164894821,0.0038784906535314,
bc,900102,74,0.1160164049048226,16492758.0,True,catalogue_selected,0.909623353073416,42.979379111757744,124,67,0.73,0.0127206696928823,0.0026053832178349,321030.8301602762,42144.08943827808,0.1312774,0.0023982873358682,0.0002059457743942,
bc,900102,75,0.2049554732856252,9097020.0,True,catalogue_selected,0.6522826713250514,44.81856820938026,281,61,0.73,0.0661594489755875,0.0009776827708807,9472806.499692053,1797686.329494425,0.1897734,0.0207124055225069,0.0019586953235294,
bc,900102,76,0.1980325930153214,2220248.0,True,catalogue_selected,0.738320677737635,122.19849211982591,21,6,0.73,0.0508345854627672,0.000819694820566,4915611.66310059,943687.8723053832,0.1919777,0.0134197196721614,0.0010471994946585,
bc,900102,77,0.0703186893595861,3180266.0,True,catalogue_selected,0.92326749626882,128.75812784012476,4,3,0.73,0.0022430532702382,0.0003831027922016,90690.29539125484,11081.707833141436,0.1221929,0.0004588797738602,3.5440440862321705e-05,
bc,900102,78,0.0630538809735778,97587.0,True,catalogue_selected,0.955052887459018,1424.7236072062765,2,1,0.73,1.2310845310087009,0.0956030903367609,52211.17132987924,5758.039689861954,0.1102837,0.19935282614894,0.005930301212644,
bc,900102,80,0.2632640421213042,8512482.0,True,catalogue_selected,0.6161680674946928,270.0169486273753,102,15,0.73,0.099351789827274,0.0004012015757249,19857210.95765844,3297969.234000748,0.1660842,0.0370503579317513,0.0035070665891921,
bc,900102,81,0.3136534173825617,12825565.0,True,catalogue_selected,0.6611884393502492,57.20758250655379,155,4,0.73,0.0467341161515205,4.879868495917072e-06,29008132.61526619,6415757.771893989,0.221171,0.0381943171867289,0.0067744669563109,
bc,900102,83,0.2709864140706963,20674115.0,True,catalogue_selected,0.6033998704903402,21.995342973100687,3666,906,0.73,0.0529400088074609,0.0002670832450829,30326080.57285739,5211668.282514809,0.1718543,0.0405905493268742,0.005519360708056,
bc,900102,84,0.1829075475924727,10619224.0,True,catalogue_selected,0.8456524681164401,52.14411113595688,576,280,0.73,0.0964490010399532,0.0060271242356491,7326926.029136625,981797.0997480276,0.1339985,0.0233501608143675,0.0014101255887428,
bc,900102,89,0.0834623110776208,19643754.0,True,catalogue_selected,0.915270270380065,38.98028315180833,1340,959,0.73,0.0271553471088118,0.0064614616027537,264887.9482152172,31118.486028310217,0.1174779,0.0046758078326552,0.0004332532385882,
bc,900102,94,0.1820369522241368,11607686.0,True,catalogue_selected,0.8046541953752472,51.55371246737515,191,24,0.73,0.1122249436263825,0.0006746862062544,4901080.029680032,1306169.013893359,0.2665064,0.0233427328542911,0.0014209443819568,
bc,900102,95,0.1816692473739204,4451088.0,True,catalogue_selected,0.7202302433252931,135.05974619098578,151,93,0.73,0.0539909255607134,0.0073397491651207,3811689.081667141,314075.0811336588,0.08239788,0.0127651013854398,0.0007864414901265,
bc,900102,96,0.1514743932167735,9579058.0,True,catalogue_selected,0.7098482207437352,39.604803105774025,4734,1617,0.73,0.0510954056221771,0.003843431076577,2215516.0252554603,342080.44832556223,0.1544022,0.0106110108250747,0.0005993555481633,
bc,900102,98,0.3221514669487347,18003288.0,True,catalogue_selected,0.5236807746184525,31.3642109821647,843,93,0.73,0.0545853859178961,1.9507293649165444e-05,29246413.29745013,7397740.686673513,0.2529452,0.0397169346970193,0.0078122133058309,
bc,900102,100,0.1715743337842603,7780998.0,True,catalogue_selected,0.7007632356965529,55.84395848222772,327,219,0.73,0.0171396565873899,0.0040054778041764,1172033.291984183,104231.7707343069,0.08893243,0.0040122103284974,0.0003582613307117,
bc,900102,101,0.0770921335763727,18923043.0,True,catalogue_selected,0.84255375644265,63.67264990229036,49,34,0.73,0.0166811763669587,0.0033708283897954,57932.32652494642,7811.88778706609,0.1348451,0.002761649361271,0.0002171278745569,
bc,900102,102,0.1250053728327403,16177116.0,True,catalogue_selected,0.9175489784660364,76.99914723574052,114,69,0.73,0.0388406861895084,0.0087850045807667,549943.1135862641,68872.06630151595,0.1252349,0.0068685022705281,0.0006170984851736,
bc,900102,103,0.2409635854343523,11181888.0,True,catalogue_selected,0.6280091590203415,419.1725101352295,9,1,0.73,0.537805252193117,0.0015695384227498,13399054.741971182,2640218.4305090387,0.1970451,0.101211739810614,0.0028849696561664,
bc,900102,106,0.1373658274285809,4661345.0,True,catalogue_selected,0.8824393138611826,40.42774537739192,127,51,0.73,0.0226201942903273,0.0015247931844498,1378894.8136325104,238999.3960777268,0.1733268,0.0051178606412207,0.0003468373599293,
bc,900102,112,0.1444362140446032,15549727.0,True,catalogue_selected,0.8404716754377742,45.83621584453015,453,207,0.73,0.0667129253558169,0.0065618258644336,2474304.618450422,357672.3273645789,0.1445547,0.0134125438441969,0.0007842687823002,
bc,900102,113,0.2706546991251711,20190339.0,True,catalogue_selected,0.7090535275745674,38.93408877311971,1846,219,0.73,0.0980952337292813,0.0002706955360855,21016644.867121905,4061508.777086671,0.193252,0.038071140660362,0.0043051730896228,
bc,900102,114,0.2447393561224804,18757925.0,True,catalogue_selected,0.6651581926069886,143.78053906903736,398,169,0.73,0.0967000146149273,0.0045547472739277,18497285.662158117,1714410.5141010736,0.09268444,0.0351851720867504,0.0020924268158975,
bc,900102,115,0.20761966900804,16798160.0,True,catalogue_selected,0.8049465065940575,158.93501165546587,73,32,0.73,0.075850772657561,0.0046251710076441,12136582.738538915,1403742.7650598004,0.1156621,0.0250938977795916,0.0017687680100444,
bc,900102,118,0.1648730859078218,13284711.0,True,catalogue_selected,0.8352529052142043,187.883818495227,230,83,0.73,0.0398182012969109,0.0048379245477405,3488518.3921647007,432124.736811273,0.1238706,0.0101294845745731,0.0007560556462173,
bc,900102,120,0.147379589301455,8635362.0,True,catalogue_selected,0.8413624111175233,73.65100866643479,1089,459,0.73,0.0658835920441075,0.0029741557317215,2707800.3948325813,515738.9675833717,0.1904642,0.0135248244817082,0.0007288489959153,
bc,900102,121,0.0432180355951395,814267.0,True,catalogue_selected,0.965699915604023,218.3432081256031,26,22,0.73,0.0064030261086388,0.0004416206393254,8815.491272473562,1256.8964871296482,0.1425782,0.0010458804519215,2.8692947133959876e-05,
bc,900102,124,0.2598419359243949,12465667.0,True,catalogue_selected,0.7167980682405564,27.33754276830437,1207,127,0.73,0.0764519082527228,2.3752719892085843e-05,23975708.270925723,7278869.823681586,0.3035935,0.037691715087738,0.0076869649739979,
bc,900102,125,0.1029126444849198,11192048.0,True,catalogue_selected,0.8314982876819742,64.04086441036453,225,128,0.73,0.0642619831978831,0.0087325323916931,652700.4051095746,87175.34424631944,0.133561,0.0110924005160765,0.0006331727127969,
bc,900102,126,0.2540321443237456,16717967.0,True,catalogue_selected,0.5913363462847802,60.904080680169,417,114,0.73,0.010207733106394,7.94641740540266e-05,12392728.168205751,2476432.2909354186,0.1998295,0.0147375381004568,0.0026196986525619,
